機台編號,發生時間,時間區間(分),運轉狀態,運轉狀態群組,生產狀態,工號,累積生產數,生產數,巡機員,異常訊息
PA18,2016/11/8 14:35,2.83,自動運轉中,生產,生產,U160708,4393,19,121,
PA18,2016/11/8 14:38,1.33,異常,異常,生產,U160708,4412,0,121,傳動軸前端異常
PA18,2016/11/8 14:39,33.2,自動運轉中,生產,生產,U160708,4412,236,121,
PA18,2016/11/8 15:12,0.67,異常,異常,生產,U160708,4648,0,121,無料異常
PA18,2016/11/8 15:13,27.7,自動運轉中,生產,生產,U160708,4648,197,121,
PA18,2016/11/8 15:41,1.83,異常,異常,生產,U160708,4845,2,121,傳動軸前端異常
PA18,2016/11/8 15:43,1,自動運轉中,生產,生產,U160708,4847,6,121,
PA18,2016/11/8 15:44,7.68,異常,異常,生產,U160708,4853,0,121,傳動軸前端異常
PA18,2016/11/8 15:51,12.18,自動運轉中,生產,生產,U160708,4853,87,121,
PA18,2016/11/8 16:04,2.17,異常,異常,生產,U160708,4940,2,121,工件長NG
PA18,2016/11/8 16:06,5,自動運轉中,生產,生產,U160708,4942,34,121,
PA18,2016/11/8 16:11,4.35,異常,異常,生產,U160708,4976,0,121,無料異常
PA18,2016/11/8 16:15,1.17,自動運轉中,生產,生產,U160708,4976,5,121,
PA18,2016/11/8 16:16,1.17,異常,異常,生產,U160708,4981,0,121,傳動軸前端異常
PA18,2016/11/8 16:17,1.33,自動運轉中,生產,生產,U160708,4981,8,121,
PA18,2016/11/8 16:19,1.33,異常,異常,生產,U160708,4989,0,121,傳動軸前端異常
PA18,2016/11/8 16:20,0.33,自動運轉中,生產,生產,U160708,4989,0,121,
PA18,2016/11/8 16:20,0.17,自動RDY,異常,生產,U160708,4989,0,121,
PA18,2016/11/8 16:21,2.17,自動運轉中,生產,生產,U160708,4989,13,121,
PA18,2016/11/8 16:23,1.83,異常,異常,生產,U160708,5002,1,121,傳動軸前端異常
PA18,2016/11/8 16:25,1.33,自動運轉中,生產,生產,U160708,5003,7,121,
PA18,2016/11/8 16:26,1.52,異常,異常,生產,U160708,5010,0,121,傳動軸前端異常
PA18,2016/11/8 16:27,1.33,自動運轉中,生產,生產,U160708,5010,8,121,
PA18,2016/11/8 16:29,1,異常,異常,生產,U160708,5018,0,121,推料異常
PA18,2016/11/8 16:30,1,自動運轉中,生產,生產,U160708,5018,7,121,
PA18,2016/11/8 16:31,0.83,異常,異常,生產,U160708,5025,1,121,傳動軸前端異常
PA18,2016/11/8 16:32,5.17,自動運轉中,生產,生產,U160708,5026,36,121,
PA18,2016/11/8 16:37,0.67,異常,異常,生產,U160708,5062,2,121,傳動軸前端異常
PA18,2016/11/8 16:37,1.67,自動運轉中,生產,生產,U160708,5064,11,121,
PA18,2016/11/8 16:39,0.67,異常,異常,生產,U160708,5075,1,121,傳動軸前端異常
PA18,2016/11/8 16:40,2.85,自動運轉中,生產,生產,U160708,5076,19,121,
PA18,2016/11/8 16:43,2.67,異常,異常,生產,U160708,5095,0,121,傳動軸前端異常
PA18,2016/11/8 16:45,5.5,自動運轉中,生產,生產,U160708,5095,38,121,
PA18,2016/11/8 16:51,0.5,異常,異常,生產,U160708,5133,0,121,無料異常
PA18,2016/11/8 16:51,7.52,自動運轉中,生產,生產,U160708,5133,54,121,
PA18,2016/11/8 16:59,2.83,自動空沖RDY,關機準備,生產,U160708,5187,0,121,
PA18,2016/11/8 17:02,883.38,自動空沖RDY,關機,關機,U160708,5187,1,121,
PA18,2016/11/9 07:45,1.33,自動運轉中,生產,關機,U160708,5188,8,121,
PA18,2016/11/9 07:46,1.33,異常,關機,關機,U160708,5196,0,121,
PA18,2016/11/9 07:48,17.52,自動運轉中,生產,關機,U160708,5196,124,121,
PA18,2016/11/9 08:05,3.18,異常,關機,關機,U160708,5320,0,121,
PA18,2016/11/9 08:08,28.52,自動運轉中,生產,關機,U160708,5320,204,121,
PA18,2016/11/9 08:37,1.02,異常,關機,關機,U160708,5524,0,121,
PA18,2016/11/9 08:38,49.22,自動運轉中,生產,關機,U160708,5524,351,121,
PA18,2016/11/9 09:27,0.33,異常,異常,生產,U160708,5875,0,121,推料異常
PA18,2016/11/9 09:27,7.52,自動運轉中,生產,生產,U160708,5875,54,121,
PA18,2016/11/9 09:35,2.17,異常,異常,生產,U160708,5929,2,121,無料異常
PA18,2016/11/9 09:37,13.85,自動運轉中,生產,生產,U160708,5931,98,121,
PA18,2016/11/9 09:51,3.33,異常,異常,生產,U160708,6029,1,121,無料異常
PA18,2016/11/9 09:54,17.85,自動運轉中,生產,生產,U160708,6030,126,121,
PA18,2016/11/9 10:12,0.17,異常,異常,生產,U160708,6156,0,121,工件長NG
PA18,2016/11/9 10:12,1.83,自動運轉中,生產,生產,U160708,6156,12,121,
PA18,2016/11/9 10:14,1.18,異常,異常,生產,U160708,6168,1,121,工件短NG
PA18,2016/11/9 10:15,24.68,自動運轉中,生產,生產,U160708,6169,176,121,
PA18,2016/11/9 10:40,0.33,異常,異常,生產,U160708,6345,2,121,工件短NG
PA18,2016/11/9 10:40,47.38,自動運轉中,生產,生產,U160708,6347,339,121,
PA18,2016/11/9 11:28,3.27,自動RDY,關機準備,生產,U160708,6686,0,121,
PA18,2016/11/9 11:31,54.97,斷線,關機,生產,U160708,6686,0,121,
PA18,2016/11/9 12:26,2.83,運轉停止,開機準備,生產,U160708,6686,0,121,
PA18,2016/11/9 12:29,11.02,自動運轉中,生產,生產,U160708,6686,77,121,
PA18,2016/11/9 12:40,0.17,異常,異常,生產,U160708,6763,0,121,推料異常
PA18,2016/11/9 12:40,29.7,自動運轉中,生產,生產,U160708,6763,210,121,
PA18,2016/11/9 13:10,0.5,異常,異常,生產,U160708,6973,0,121,傳動軸前端異常
PA18,2016/11/9 13:10,0.17,自動運轉中,生產,生產,U160708,6973,1,121,
PA18,2016/11/9 13:10,0.33,自動RDY,異常,生產,U160708,6974,1,121,傳動軸前端異常
PA18,2016/11/9 13:11,32.88,自動運轉中,生產,生產,U160708,6975,235,121,
PA18,2016/11/9 13:44,1.67,異常,異常,生產,U160708,7210,2,121,無料異常
PA18,2016/11/9 13:45,7.33,自動運轉中,生產,生產,U160708,7212,52,121,
PA18,2016/11/9 13:53,2.83,異常,異常,生產,U160708,7264,0,121,無料異常
PA18,2016/11/9 13:55,21.7,自動運轉中,生產,生產,U160708,7264,156,121,
PA18,2016/11/9 14:17,1.67,異常,異常,生產,U160708,7420,1,121,推料異常
PA18,2016/11/9 14:19,49.73,自動運轉中,生產,生產,U160708,7421,355,121,
PA18,2016/11/9 15:08,1.5,異常,異常,生產,U160708,7776,0,121,工件短NG
PA18,2016/11/9 15:10,6.83,自動運轉中,生產,生產,U160708,7776,47,121,
PA18,2016/11/9 15:17,3.33,異常,異常,生產,U160708,7823,0,121,傳動軸前端異常
PA18,2016/11/9 15:20,7.35,自動運轉中,生產,生產,U160708,7823,52,121,
PA18,2016/11/9 15:27,0.5,異常,異常,生產,U160708,7875,1,121,工件短NG
PA18,2016/11/9 15:28,6.33,自動運轉中,生產,生產,U160708,7876,43,121,
PA18,2016/11/9 15:34,0.17,異常,異常,生產,U160708,7919,0,121,傳動軸前端異常
PA18,2016/11/9 15:34,3.17,自動運轉中,生產,生產,U160708,7919,21,121,
PA18,2016/11/9 15:38,0.52,異常,異常,生產,U160708,7940,0,121,傳動軸前端異常
PA18,2016/11/9 15:38,9,自動運轉中,生產,生產,U160708,7940,63,121,
PA18,2016/11/9 15:47,4.35,異常,異常,生產,U160708,8003,0,121,傳動軸前端異常
PA18,2016/11/9 15:52,7.17,自動運轉中,生產,生產,U160708,8003,50,121,
PA18,2016/11/9 15:59,0.5,異常,異常,生產,U160708,8053,2,121,傳動軸前端異常
PA18,2016/11/9 15:59,1.5,自動運轉中,生產,生產,U160708,8055,9,121,
PA18,2016/11/9 16:01,1.83,異常,異常,生產,U160708,8064,0,121,傳動軸前端異常
PA18,2016/11/9 16:03,2.67,自動運轉中,生產,生產,U160708,8064,19,121,
PA18,2016/11/9 16:05,1,異常,異常,生產,U160708,8083,2,121,傳動軸前端異常
PA18,2016/11/9 16:06,13.87,自動運轉中,生產,生產,U160708,8085,97,121,
PA18,2016/11/9 16:20,1.83,異常,異常,生產,U160708,8182,0,121,無料異常
PA18,2016/11/9 16:22,8.83,自動運轉中,生產,生產,U160708,8182,61,121,
PA18,2016/11/9 16:31,1.17,異常,異常,生產,U160708,8243,1,121,工件長NG
PA18,2016/11/9 16:32,14.85,自動運轉中,生產,生產,U160708,8244,107,121,
PA18,2016/11/9 16:47,2.18,自動空沖RDY,異常,生產,U160708,8351,1,121,不明原因
PA18,2016/11/9 16:49,17.68,自動運轉中,生產,生產,U160708,8352,126,121,
PA18,2016/11/9 17:07,3,異常,異常,生產,U160708,8478,1,121,無料異常
PA18,2016/11/9 17:10,32.03,自動運轉中,生產,生產,U160708,8479,230,121,
PA18,2016/11/9 17:42,0.83,異常,異常,生產,U160708,8709,0,121,無料異常
PA18,2016/11/9 17:42,21.03,自動運轉中,生產,生產,U160708,8709,150,121,
PA18,2016/11/9 18:04,0.67,異常,異常,生產,U160708,8859,0,121,工件長NG
PA18,2016/11/9 18:04,6,自動運轉中,生產,生產,U160708,8859,43,121,
PA18,2016/11/9 18:10,0.67,異常,異常,生產,U160708,8902,0,121,傳動軸前端異常
PA18,2016/11/9 18:11,24.7,自動運轉中,生產,生產,U160708,8902,175,121,
PA18,2016/11/9 18:36,0.67,異常,異常,生產,U160708,9077,1,121,工件短NG
PA18,2016/11/9 18:36,13.52,自動運轉中,生產,生產,U160708,9078,98,121,
PA18,2016/11/9 18:50,0.83,異常,異常,生產,U160708,9176,1,121,無料異常
PA18,2016/11/9 18:51,7.02,自動運轉中,生產,生產,U160708,9177,50,121,
PA18,2016/11/9 18:58,755.32,自動空沖RDY,關機,關機,U160708,9227,0,121,
PA18,2016/11/10 07:33,69.75,自動運轉中,生產,生產,U160708,9227,499,121,
PA18,2016/11/10 08:43,1.17,異常,異常,生產,U160708,9726,0,121,無料異常
PA18,2016/11/10 08:44,29.87,自動運轉中,生產,生產,U160708,9726,213,121,
PA18,2016/11/10 09:14,1.83,異常,異常,生產,U160708,9939,0,121,無料異常
PA18,2016/11/10 09:16,4,自動運轉中,生產,生產,U160708,9939,29,121,
PA18,2016/11/10 09:20,3.17,異常,異常,生產,U160708,9968,0,121,工件長NG
PA18,2016/11/10 09:23,22.7,自動運轉中,生產,生產,U160708,9968,163,121,
PA18,2016/11/10 09:45,1.33,異常,異常,生產,U160708,10131,0,121,無料異常
PA18,2016/11/10 09:47,0.17,自動運轉中,生產,生產,U160708,10131,0,121,
PA18,2016/11/10 09:47,0.5,異常,異常,生產,U160708,10131,0,121,無料異常
PA18,2016/11/10 09:47,44.05,自動運轉中,生產,生產,U160708,10131,315,121,
PA18,2016/11/10 10:31,1,異常,異常,生產,U160708,10446,1,121,工件短NG
PA18,2016/11/10 10:32,6.52,自動運轉中,生產,生產,U160708,10447,47,121,
PA18,2016/11/10 10:39,1.33,異常,異常,生產,U160708,10494,1,121,工件短NG
PA18,2016/11/10 10:40,5.5,自動運轉中,生產,生產,U160708,10495,37,121,
PA18,2016/11/10 10:46,1,異常,異常,生產,U160708,10532,0,121,推料異常
PA18,2016/11/10 10:47,41.38,自動運轉中,生產,生產,U160708,10532,296,121,
PA18,2016/11/10 11:28,2.93,自動RDY,關機準備,生產,U160708,10828,0,121,
PA18,2016/11/10 11:31,55.23,斷線,關機,生產,U160708,10828,0,121,
PA18,2016/11/10 12:26,2.5,運轉停止,開機準備,生產,U160708,10828,1,121,
PA18,2016/11/10 12:29,40.55,自動運轉中,生產,生產,U160708,10829,289,121,
PA18,2016/11/10 13:09,0.83,異常,異常,生產,U160708,11118,0,121,無料異常
PA18,2016/11/10 13:10,17.35,自動運轉中,生產,生產,U160708,11118,124,121,
PA18,2016/11/10 13:28,1,異常,異常,生產,U160708,11242,0,121,無料異常
PA18,2016/11/10 13:29,4.68,自動運轉中,生產,生產,U160708,11242,34,121,
PA18,2016/11/10 13:33,0.5,異常,異常,生產,U160708,11276,0,121,工件長NG
PA18,2016/11/10 13:34,0.33,自動運轉中,生產,生產,U160708,11276,1,121,
PA18,2016/11/10 13:34,0.5,異常,異常,生產,U160708,11277,0,121,推料異常
PA18,2016/11/10 13:35,30.53,自動運轉中,生產,生產,U160708,11277,220,121,
PA18,2016/11/10 14:05,3.5,異常,異常,生產,U160708,11497,0,121,無料異常
PA18,2016/11/10 14:09,7.52,自動運轉中,生產,生產,U160708,11497,53,121,
PA18,2016/11/10 14:16,0.83,異常,異常,生產,U160708,11550,0,121,推料異常
PA18,2016/11/10 14:17,9.83,自動運轉中,生產,生產,U160708,11550,72,121,
PA18,2016/11/10 14:27,1.35,異常,異常,生產,U160708,11622,1,121,推料異常
PA18,2016/11/10 14:28,19.35,自動運轉中,生產,生產,U160708,11623,137,121,
PA18,2016/11/10 14:47,4.83,異常,異常,生產,U160708,11760,1,121,通鐵屑異常
PA18,2016/11/10 14:52,0.17,自動運轉中,生產,生產,U160708,11761,1,121,
PA18,2016/11/10 14:52,0.33,自動RDY,異常,生產,U160708,11762,0,121,
PA18,2016/11/10 14:53,8.02,自動運轉中,生產,生產,U160708,11762,57,121,
PA18,2016/11/10 15:01,0.5,異常,異常,生產,U160708,11819,1,121,推料異常
PA18,2016/11/10 15:01,5.5,自動運轉中,生產,生產,U160708,11820,37,121,
PA18,2016/11/10 15:07,1.18,異常,異常,生產,U160708,11857,1,121,工件長NG
PA18,2016/11/10 15:08,19.35,自動運轉中,生產,生產,U160708,11858,138,121,
PA18,2016/11/10 15:27,1.33,異常,異常,生產,U160708,11996,1,121,工件長NG
PA18,2016/11/10 15:29,5.67,自動運轉中,生產,生產,U160708,11997,41,121,
PA18,2016/11/10 15:34,3.35,異常,異常,生產,U160708,12038,0,121,工件長NG
PA18,2016/11/10 15:38,26.52,自動運轉中,生產,生產,U160708,12038,190,121,
PA18,2016/11/10 16:04,2,異常,異常,生產,U160708,12228,0,121,工件長NG
PA18,2016/11/10 16:06,3.68,自動運轉中,生產,生產,U160708,12228,28,121,
PA18,2016/11/10 16:10,2.33,異常,異常,生產,U160708,12256,0,121,推料異常
PA18,2016/11/10 16:12,47.72,自動運轉中,生產,生產,U160708,12256,341,121,
PA18,2016/11/10 17:00,875.67,自動RDY,關機,關機,U160708,12597,0,121,
PA18,2016/11/11 07:36,0.17,自動運轉中,生產,關機,U160708,12597,0,121,
PA18,2016/11/11 07:36,1.83,異常,異常,生產,U160708,12597,0,121,推料異常
PA18,2016/11/11 07:38,12.68,自動運轉中,生產,生產,U160708,12597,89,121,
PA18,2016/11/11 07:50,1.5,異常,異常,生產,U160708,12686,0,121,傳動軸前端異常
PA18,2016/11/11 07:52,0.33,自動運轉中,生產,生產,U160708,12686,0,121,
PA18,2016/11/11 07:52,0.17,自動RDY,異常,生產,U160708,12686,1,121,傳動軸前端異常
PA18,2016/11/11 07:52,4.18,自動運轉中,生產,生產,U160708,12687,29,121,
PA18,2016/11/11 07:57,3.17,異常,異常,生產,U160708,12716,1,121,傳動軸前端異常
PA18,2016/11/11 08:00,8.17,自動運轉中,生產,生產,U160708,12717,58,121,
PA18,2016/11/11 08:08,0.5,異常,異常,生產,U160708,12775,0,121,推料異常
PA18,2016/11/11 08:08,16.03,自動運轉中,生產,生產,U160708,12775,115,121,
PA18,2016/11/11 08:24,4.67,異常,異常,生產,U160708,12890,1,121,工件短NG
PA18,2016/11/11 08:29,16.68,自動運轉中,生產,生產,U160708,12891,118,121,
PA18,2016/11/11 08:46,1.83,異常,異常,生產,U160708,13009,0,121,工件短NG
PA18,2016/11/11 08:48,0.33,自動運轉中,生產,生產,U160708,13009,1,121,
PA18,2016/11/11 08:48,3.68,異常,異常,生產,U160708,13010,0,121,工件短NG
PA18,2016/11/11 08:52,23.18,自動運轉中,生產,生產,U160708,13010,165,121,
PA18,2016/11/11 09:15,2.17,異常,異常,生產,U160708,13175,0,121,工件長NG
PA18,2016/11/11 09:17,8.68,自動運轉中,生產,生產,U160708,13175,61,121,
PA18,2016/11/11 09:26,3,異常,異常,生產,U160708,13236,0,121,工件長NG
PA18,2016/11/11 09:29,3.17,自動運轉中,生產,生產,U160708,13236,22,121,
PA18,2016/11/11 09:32,29.38,自動空沖RDY,調機,調機,U160708,13258,1,121,
PA18,2016/11/11 10:01,30.37,自動運轉中,生產,生產,U160708,13259,216,121,
PA18,2016/11/11 10:32,3.33,異常,異常,生產,U160708,13475,0,121,無料異常
PA18,2016/11/11 10:35,0.33,自動運轉中,生產,生產,U160708,13475,0,121,
PA18,2016/11/11 10:35,0.17,異常,異常,生產,U160708,13475,2,121,
PA18,2016/11/11 10:35,15.52,自動運轉中,生產,生產,U160708,13477,110,121,
PA18,2016/11/11 10:51,2.83,異常,異常,生產,U160708,13587,0,121,工件長NG
PA18,2016/11/11 10:54,12.02,自動運轉中,生產,生產,U160708,13587,85,121,
PA18,2016/11/11 11:06,1.33,異常,異常,生產,U160708,13672,0,121,傳動軸前端異常
PA18,2016/11/11 11:07,13.35,自動運轉中,生產,生產,U160708,13672,96,121,
PA18,2016/11/11 11:20,0.5,異常,異常,生產,U160708,13768,0,121,無料異常
PA18,2016/11/11 11:21,7.35,自動運轉中,生產,生產,U160708,13768,52,121,
PA18,2016/11/11 11:28,0.75,自動RDY,關機準備,生產,U160708,13820,1,121,
PA18,2016/11/11 11:29,56.9,斷線,關機,生產,U160708,13821,0,121,
PA18,2016/11/11 12:26,3.67,運轉停止,開機準備,生產,U160708,13821,0,121,
PA18,2016/11/11 12:30,15.68,自動運轉中,生產,生產,U160708,13821,112,121,
PA18,2016/11/11 12:45,7.35,異常,異常,生產,U160708,13933,0,121,工件長NG
PA18,2016/11/11 12:53,6.83,自動運轉中,生產,生產,U160708,13933,48,121,
PA18,2016/11/11 12:59,9.52,異常,異常,生產,U160708,13981,2,121,工件短NG
PA18,2016/11/11 13:09,6.5,自動運轉中,生產,生產,U160708,13983,46,121,
PA18,2016/11/11 13:15,2,異常,異常,生產,U160708,14029,0,121,工件短NG
PA18,2016/11/11 13:17,0.33,自動運轉中,生產,生產,U160708,14029,0,121,
PA18,2016/11/11 13:18,2.35,異常,異常,生產,U160708,14029,1,121,工件短NG
PA18,2016/11/11 13:20,0.5,自動運轉中,生產,生產,U160708,14030,2,121,
PA18,2016/11/11 13:21,1.33,異常,異常,生產,U160708,14032,1,121,推料異常
PA18,2016/11/11 13:22,7.5,自動運轉中,生產,生產,U160708,14033,54,121,
PA18,2016/11/11 13:29,5.18,異常,異常,生產,U160708,14087,0,121,工件短NG
PA18,2016/11/11 13:35,2.17,自動RDY,調機,調機,U160708,14087,0,121,
PA18,2016/11/11 13:37,0.33,自動運轉中,生產,調機,U160708,14087,0,121,
PA18,2016/11/11 13:37,1,異常,調機,調機,U160708,14087,0,121,
PA18,2016/11/11 13:38,10,自動運轉中,生產,調機,U160708,14087,70,121,
PA18,2016/11/11 13:48,1.52,異常,異常,生產,U160708,14157,0,121,工件短NG
PA18,2016/11/11 13:50,19.35,自動運轉中,生產,生產,U160708,14157,140,121,
PA18,2016/11/11 14:09,2.17,異常,異常,生產,U160708,14297,0,121,工件短NG
PA18,2016/11/11 14:11,33.2,自動運轉中,生產,生產,U160708,14297,239,121,
PA18,2016/11/11 14:44,1.85,異常,異常,生產,U160708,14536,0,121,工件長NG
PA18,2016/11/11 14:46,0.33,自動運轉中,生產,生產,U160708,14536,0,121,
PA18,2016/11/11 14:47,3.5,異常,異常,生產,U160708,14536,1,121,工件長NG
PA18,2016/11/11 14:50,4,自動運轉中,生產,生產,U160708,14537,28,121,
PA18,2016/11/11 14:54,10.18,異常,異常,生產,U160708,14565,1,121,推料異常
PA18,2016/11/11 15:04,10.17,自動運轉中,生產,生產,U160708,14566,72,121,
PA18,2016/11/11 15:14,1.18,異常,異常,生產,U160708,14638,0,121,工件長NG
PA18,2016/11/11 15:16,6.67,自動運轉中,生產,生產,U160708,14638,48,121,
PA18,2016/11/11 15:22,3.5,異常,異常,生產,U160708,14686,0,121,傳動軸前端異常
PA18,2016/11/11 15:26,11.52,自動運轉中,生產,生產,U160708,14686,82,121,
PA18,2016/11/11 15:37,0.5,異常,異常,生產,U160708,14768,1,121,推料異常
PA18,2016/11/11 15:38,10.68,自動運轉中,生產,生產,U160708,14769,76,121,
PA18,2016/11/11 15:48,0.83,異常,異常,生產,U160708,14845,0,121,工件短NG
PA18,2016/11/11 15:49,2.33,自動運轉中,生產,生產,U160708,14845,17,121,
PA18,2016/11/11 15:52,0.83,異常,異常,生產,U160708,14862,0,121,推料異常
PA18,2016/11/11 15:52,22.53,自動運轉中,生產,生產,U160708,14862,162,121,
PA18,2016/11/11 16:15,5.67,異常,異常,生產,U160708,15024,1,121,無料異常
PA18,2016/11/11 16:21,7.68,自動運轉中,生產,生產,U160708,15025,51,121,
PA18,2016/11/11 16:28,6.67,異常,異常,生產,U160708,15076,1,121,無料異常
PA18,2016/11/11 16:35,0.5,自動運轉中,生產,生產,U160708,15077,4,121,
PA18,2016/11/11 16:36,0.67,異常,異常,生產,U160708,15081,0,121,無料異常
PA18,2016/11/11 16:36,10.68,自動運轉中,生產,生產,U160708,15081,77,121,
PA18,2016/11/11 16:47,3759.65,自動RDY,關機,關機,U160708,15158,0,121,
PA18,2016/11/14 07:27,5.68,自動RDY,調機,調機,U160708,15158,0,121,
PA18,2016/11/14 07:32,3.5,自動RDY,異常,生產,U160708,15158,1,121,推料異常
PA18,2016/11/14 07:36,12.52,自動運轉中,生產,生產,U160708,15159,91,121,
PA18,2016/11/14 07:48,0.83,異常,異常,生產,U160708,15250,1,121,不明原因
PA18,2016/11/14 07:49,1.83,自動運轉中,生產,生產,U160708,15251,13,121,
PA18,2016/11/14 07:51,0.33,異常,異常,生產,U160708,15264,1,121,推料異常
PA18,2016/11/14 07:51,6.5,自動運轉中,生產,生產,U160708,15265,46,121,
PA18,2016/11/14 07:58,5.02,異常,異常,生產,U160708,15311,1,121,傳動軸前端異常
PA18,2016/11/14 08:03,2.5,自動運轉中,生產,生產,U160708,15312,18,121,
PA18,2016/11/14 08:05,2.33,異常,異常,生產,U160708,15330,1,121,傳動軸前端異常
PA18,2016/11/14 08:08,1.67,自動運轉中,生產,生產,U160708,15331,9,121,
PA18,2016/11/14 08:09,1.33,異常,異常,生產,U160708,15340,1,121,傳動軸前端異常
PA18,2016/11/14 08:11,0.17,自動運轉中,生產,生產,U160708,15341,0,121,
PA18,2016/11/14 08:11,0.5,異常,異常,生產,U160708,15341,0,121,傳動軸前端異常
PA18,2016/11/14 08:11,2.68,自動運轉中,生產,生產,U160708,15341,20,121,
PA18,2016/11/14 08:14,1.33,異常,異常,生產,U160708,15361,0,121,傳動軸前端異常
PA18,2016/11/14 08:15,5,自動運轉中,生產,生產,U160708,15361,36,121,
PA18,2016/11/14 08:20,2.33,異常,異常,生產,U160708,15397,0,121,無料異常
PA18,2016/11/14 08:23,12.85,自動運轉中,生產,生產,U160708,15397,92,121,
PA18,2016/11/14 08:35,2.83,異常,異常,生產,U160708,15489,0,121,無料異常
PA18,2016/11/14 08:38,20.2,自動運轉中,生產,生產,U160708,15489,137,121,
PA18,2016/11/14 08:58,0.5,運轉停止,異常,生產,U160708,15626,0,121,不明原因
PA18,2016/11/14 08:59,62.73,運轉停止,調機,調機,U160708,15626,3,121,
PA18,2016/11/14 10:02,6.52,自動運轉中,生產,生產,U160708,15629,46,121,
PA18,2016/11/14 10:08,1.17,自動空沖RDY,異常,生產,U160708,15675,1,121,不明原因
PA18,2016/11/14 10:09,21.18,自動運轉中,生產,生產,U160708,15676,152,121,
PA18,2016/11/14 10:31,1,異常,異常,生產,U160708,15828,1,121,工件短NG
PA18,2016/11/14 10:32,13.02,自動運轉中,生產,生產,U160708,15829,94,121,
PA18,2016/11/14 10:45,5.35,異常,異常,生產,U160708,15923,1,121,無料異常
PA18,2016/11/14 10:50,3.83,自動運轉中,生產,生產,U160708,15924,27,121,
PA18,2016/11/14 10:54,1.33,異常,異常,生產,U160708,15951,0,121,無料異常
PA18,2016/11/14 10:55,1,自動運轉中,生產,生產,U160708,15951,5,121,
PA18,2016/11/14 10:56,1.17,異常,異常,生產,U160708,15956,1,121,無料異常
PA18,2016/11/14 10:57,10.35,自動運轉中,生產,生產,U160708,15957,75,121,
PA18,2016/11/14 11:08,0.5,異常,異常,生產,U160708,16032,0,121,傳動軸前端異常
PA18,2016/11/14 11:08,1.67,自動運轉中,生產,生產,U160708,16032,10,121,
PA18,2016/11/14 11:10,3.33,異常,異常,生產,U160708,16042,0,121,傳動軸前端異常
PA18,2016/11/14 11:13,1.83,自動運轉中,生產,生產,U160708,16042,11,121,
PA18,2016/11/14 11:15,1.02,異常,異常,生產,U160708,16053,0,121,傳動軸前端異常
PA18,2016/11/14 11:16,3,自動運轉中,生產,生產,U160708,16053,20,121,
PA18,2016/11/14 11:19,1,異常,異常,生產,U160708,16073,0,121,傳動軸前端異常
PA18,2016/11/14 11:20,2.67,自動運轉中,生產,生產,U160708,16073,18,121,
PA18,2016/11/14 11:23,3.67,異常,異常,生產,U160708,16091,3,121,傳動軸前端異常
PA18,2016/11/14 11:26,0.67,自動運轉中,生產,生產,U160708,16094,3,121,
PA18,2016/11/14 11:27,2.6,自動RDY,關機準備,生產,U160708,16097,0,121,
PA18,2016/11/14 11:30,55.73,斷線,關機,生產,U160708,16097,0,121,
PA18,2016/11/14 12:25,4.5,運轉停止,開機準備,生產,U160708,16097,0,121,
PA18,2016/11/14 12:30,14.35,自動運轉中,生產,生產,U160708,16097,103,121,
PA18,2016/11/14 12:44,1.83,自動RDY,異常,生產,U160708,16200,0,121,工件短NG
PA18,2016/11/14 12:46,2,自動運轉中,生產,生產,U160708,16200,14,121,
PA18,2016/11/14 12:48,1.83,異常,異常,生產,U160708,16214,0,121,無料異常
PA18,2016/11/14 12:50,19.2,自動運轉中,生產,生產,U160708,16214,139,121,
PA18,2016/11/14 13:09,0.17,異常,異常,生產,U160708,16353,0,121,無料異常
PA18,2016/11/14 13:09,3,自動運轉中,生產,生產,U160708,16353,19,121,
PA18,2016/11/14 13:12,3.83,異常,異常,生產,U160708,16372,0,121,無料異常
PA18,2016/11/14 13:16,13.35,自動運轉中,生產,生產,U160708,16372,95,121,
PA18,2016/11/14 13:29,3.67,異常,異常,生產,U160708,16467,0,121,無料異常
PA18,2016/11/14 13:33,7.85,自動運轉中,生產,生產,U160708,16467,56,121,
PA18,2016/11/14 13:41,2.67,異常,異常,生產,U160708,16523,1,121,無料異常
PA18,2016/11/14 13:44,1.33,自動運轉中,生產,生產,U160708,16524,9,121,
PA18,2016/11/14 13:45,3.68,異常,異常,生產,U160708,16533,0,121,傳動軸前端異常
PA18,2016/11/14 13:49,2.5,自動運轉中,生產,生產,U160708,16533,19,121,
PA18,2016/11/14 13:51,1.17,異常,異常,生產,U160708,16552,0,121,無料異常
PA18,2016/11/14 13:52,1.83,自動運轉中,生產,生產,U160708,16552,11,121,
PA18,2016/11/14 13:54,0.17,異常,異常,生產,U160708,16563,0,121,傳動軸前端異常
PA18,2016/11/14 13:54,5.17,自動運轉中,生產,生產,U160708,16563,37,121,
PA18,2016/11/14 13:59,0.83,異常,異常,生產,U160708,16600,1,121,傳動軸前端異常
PA18,2016/11/14 14:00,16.87,自動運轉中,生產,生產,U160708,16601,120,121,
PA18,2016/11/14 14:17,1.83,異常,異常,生產,U160708,16721,0,121,無料異常
PA18,2016/11/14 14:19,0.67,自動運轉中,生產,生產,U160708,16721,3,121,
PA18,2016/11/14 14:20,1.67,異常,異常,生產,U160708,16724,2,121,無料異常
PA18,2016/11/14 14:21,4.67,自動運轉中,生產,生產,U160708,16726,32,121,
